개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
5670000,567000001220170001,2017-09-08,,폐업,2019-03-05,,,2019-03-05,10,,51402,주식회사 티에스팜,I,L00,2025-12-15 16:15:28,"경상남도 창원시 의창구 무역로581번길 43 (팔용동, 동림빌딩)",폐업,0002,03,0553394188,348884.713286609    ,193717.757386651    ,경상남도 창원시 의창구 팔용동 6-37 동림빌딩 303호,2019-03-05 17:57:31
5670000,567000001220130001,2013-08-14,,폐업,2015-09-01,,,,133.8,,,청솔동물약품 주식회사,I,L00,2025-12-15 16:15:28,경상남도 창원시 의창구 평산로185번길 28-16 (중동),폐업,0002,03,,347573.65682741     ,196869.111298652    ,경상남도 창원시 의창구 중동 11 ,2015-09-01 13:29:09
5670000,567000001220100001,2010-09-27,,폐업,2013-07-25,,,,392,,,대진약품,I,000,2025-12-15 16:15:28,,폐업,0002,03,0552966356,,,경상남도 창원시 의창구 북면 화천리 872-1 101호 ,2013-07-25 16:20:27
5670000,567000001220021001,2002-03-12,,폐업,2013-08-01,,,,0,,,(주)경일벳,I,000,2025-12-15 16:15:28,,폐업,0002,03,,341902.052847497    ,193855.626732849    ,경상남도 창원시 마산회원구 회성동 173-5 ,2013-08-02 08:41:52
5670000,567000001220190001,2019-12-24,,폐업,2024-12-31,,,2024-12-31,,,51126,두루팜,I,000,2025-12-15 16:15:28,경상남도 창원시 의창구 대산면 진산대로 277-3,폐업,0002,03,0552888232,355886.598365895    ,204271.015466821    ,경상남도 창원시 의창구 대산면 제동리 491-3 ,2025-01-07 11:32:54
5680000,463000001220010002,2001-04-07,,폐업,2020-01-09,,,2020-01-09,44.45,,,정우 가축 약품,I,000,2026-05-02 22:31:19,충청남도 당진시 합덕읍 합덕시장로 223,폐업,0002,03,,179827.602057043    ,367681.517737545    ,충청남도 당진시 합덕읍 운산리 293-6 ,2020-01-09 15:21:49
5680000,463000001220110002,2011-07-12,,폐업,2014-05-23,,,,52.44,,31776,제일동물약품,I,000,2026-05-02 22:31:19,충청남도 당진시 무수동로 27 (대덕동),폐업,0002,03,,167557.789097755    ,376185.448103354    ,충청남도 당진시 대덕동 1645 ,2014-05-23 18:15:43
5680000,463000001219910001,1991-07-25,,영업/정상,,,,,0,,31812,이화가축약품,I,000,2026-05-02 22:31:19,충청남도 당진시 합덕읍 합우로 105,정상,0000,01,,179587.269689468    ,367604.652408935    ,충청남도 당진시 합덕읍 운산리 277-2 ,2020-05-18 09:39:39
5680000,463000001220000001,2000-05-18,,영업/정상,,,,,0,,,천하가축약품,I,000,2026-05-02 22:31:19,충청남도 당진시 당진중앙2로 162-13 (읍내동),정상,0000,01,,167279.333162458    ,377147.03807099     ,충청남도 당진시 읍내동 236-7 ,2022-09-05 13:49:18
5680000,463000001220010001,2001-11-22,,영업/정상,,,,,35,,,호서 가축약품,I,000,2026-05-02 22:31:19,충청남도 당진시 무수동로 109 (읍내동),정상,0000,01,,167555.483010918    ,376598.120895463    ,충청남도 당진시 읍내동 1252-1 ,2022-09-15 10:54:36
5680000,463000001220110001,2011-04-14,,영업/정상,,,,,280,,31757,(주)한울,I,000,2026-05-02 22:31:19,충청남도 당진시 순성면 순성로 419,정상,0000,01,0413547555,173636.475365589    ,371350.597491745    ,충청남도 당진시 순성면 봉소리 606-15 ,2021-06-09 17:16:45
5680000,568000001220190001,2019-08-14,,영업/정상,,,,,150,,31747,성신가축약품,I,L00,2026-05-02 22:31:19,"충청남도 당진시 신평면 상오로 130-24, 1동 2호, 2동",정상,0000,01,,177916.476506602    ,373126.597250699    ,충청남도 당진시 신평면 상오리 680-2 ,2021-09-30 14:44:41
5680000,568000001220250001,2025-06-05,,영업/정상,,,,,0,,31778,미소팜,I,000,2026-05-02 22:31:19,충청남도 당진시 대덕1로 125-84 (대덕동),정상,0000,01,0413571445,168423.198843508    ,375949.523970287    ,충청남도 당진시 대덕동 1841 ,2025-09-10 10:12:39
5690000,569000001220010001,2001-02-16,,폐업,2003-12-08,,,,0,,,합자)신후계자가축약품,I,000,2025-12-15 16:15:28,,폐업,0002,03,,226961.243178734    ,344040.148596335    ,세종특별자치시 조치원읍 남리 275-0 ,2015-07-30 17:52:41
5690000,569000001220020001,2002-05-04,,폐업,2006-12-20,,,,0,,,중앙가축약품,I,000,2025-12-15 16:15:28,,폐업,0002,03,,226840.466444099    ,344051.282345971    ,세종특별자치시 조치원읍 남리 286-0 ,2006-12-20 15:29:22
5690000,569000001220032003,2003-05-20,,폐업,2012-10-08,,,,932.76,,,(주)에이원,I,000,2025-12-15 16:15:28,,폐업,0002,03,0432773372,232555.47344247     ,334085.373159471    ,세종특별자치시 부강면 금호리 155-2 ,2014-01-02 14:34:48
5690000,569000001220250001,2025-09-23,,영업/정상,,,,,496.5,,30086,(주)테라팜,I,000,2025-12-15 16:15:28,세종특별자치시 금남면 국곡길 146-11,정상,0000,01,,224732.663750348    ,326205.676927925    ,세종특별자치시 금남면 국곡리 15-3 ,2025-09-23 16:47:04
5690000,569000001220032001,2003-05-20,,영업/정상,,,,,201.45,,30077,(주)에이원,I,L00,2025-12-15 16:15:28,세종특별자치시 부강면 부강금호로 229,정상,0000,01,,232555.47344247     ,334085.373159471    ,세종특별자치시 부강면 금호리 155-2 ,2012-10-08 13:44:09
5690000,569000001220190001,2019-06-26,,영업/정상,,,,,,,30049,세종축산동물약품,I,000,2025-12-15 16:15:28,"세종특별자치시 연서면 세종로 2083, 세종패션타운 B-109호",정상,0000,01,0448625852,225911.164926059    ,341358.17754157     ,세종특별자치시 연서면 월하리 139-2 ,2019-06-26 13:21:18
5690000,569000001220240001,2024-04-01,,영업/정상,,,,,48,,30129,이음,I,000,2025-12-15 16:15:28,"세종특별자치시 한누리대로 194, 세종의아침 1층 106호 (나성동)",정상,0000,01,,223350.217907226    ,331310.252192188    ,세종특별자치시 나성동 775 세종의아침 ,2025-03-06 10:15:42
5690000,569000001220000001,2000-10-11,,영업/정상,,,,,0,,30026,(합)성원벤처메디칼,I,000,2025-12-15 16:15:28,세종특별자치시 조치원읍 장안로 27,정상,0000,01,0448674831,226926.455689024    ,344266.960878963    ,세종특별자치시 조치원읍 명리 67-17 ,2018-06-23 19:14:19
5700000,411000001220000001,2000-09-28,,폐업,2021-07-28,,,2021-07-28,90.68,,12619,(주)백산동물약품,I,000,2026-05-02 22:04:33,경기도 여주시 청심로 99 (하동),폐업,0002,03,,255921.844704637    ,422138.428360166    ,경기도 여주시 하동 394-8 ,2021-07-28 16:51:00
5700000,411000001220030001,2003-03-26,,폐업,2007-12-06,,,,49.47,,,강남동물약품,I,000,2026-05-02 22:04:33,,폐업,0002,03,,258676.34745235     ,411760.621269382    ,경기도 여주시 점동면 청안리 126-8 ,2007-12-07 10:33:47
5700000,411000001220100001,2010-02-08,,폐업,2010-11-11,,,,54.36,,,성보가축약품,I,000,2026-05-02 22:04:33,,폐업,0002,03,0318833894,,,경기도 여주시 능서면 번도리 409-7    ,2010-11-12 10:10:20
5700000,411000001220010001,2001-02-19,,영업/정상,,,,,129,,12624,신태양동물약품,I,000,2026-05-02 22:04:33,경기도 여주시 소양로15번길 1 (하동),정상,0000,01,0318848640,255644.543254906    ,421848.028348337    ,경기도 여주시 하동 362-12 ,2023-07-13 09:17:31
5700000,411000001220030002,2003-06-03,,영업/정상,,,,,99,,,중부가축약품,I,000,2026-05-02 22:04:33,,정상,0000,01,,248128.094234655    ,411459.777350782    ,경기도 여주시 가남읍 태평리 166 ,2010-09-01 15:52:04
5700000,570000001220250001,2025-09-08,,영업/정상,,,,,89.57,,12662,한진가축약품,I,000,2026-05-02 22:04:33,"경기도 여주시 가남읍 태평중앙1길 15-16, 한진가축약품",정상,0000,01,,248331.912031264    ,411144.924582844    ,경기도 여주시 가남읍 태평리 112-13 ,2025-09-08 15:59:29
5700000,570000001220150001,2019-04-05,,영업/정상,,,,,0,,12610,삼양가축약품,I,000,2026-05-02 22:04:33,경기도 여주시 대신면 여양로 1473,정상,0000,01,0318838386,251733.848742301    ,430323.938112547    ,,2023-11-07 16:15:09
5700000,570000001220150002,2015-12-23,,휴업,,2022-07-01,,,90,,12618,다온,I,000,2026-05-02 22:04:33,경기도 여주시 여흥로4번길 5-8(하동),휴업,0001,02,0318837623,255389.202553031    ,422184.976786707    ,경기도 여주시 하동 419-7 ,2022-06-29 15:00:51
5700000,570000001220170001,2017-03-10,,폐업,2026-03-24,,,2026-03-24,85.95,,12618,여흥가축약품,I,000,2026-05-02 22:04:33,경기도 여주시 청심로 16 (하동),폐업,0002,03,0318857761,255160.235823982    ,422220.205208984    ,경기도 여주시 하동 415-4 ,2026-03-24 16:58:45
5700000,570000001220190001,2019-04-15,,영업/정상,,,,,167.46,,12645,한서 동물 약품,I,000,2026-05-02 22:04:33,경기도 여주시 삼밭골길 26-16 (월송동),정상,0000,01,,254279.308014817    ,420698.208327602    ,경기도 여주시 월송동 214 ,2023-07-18 10:50:47
5700000,570000001220220001,2022-07-08,,영업/정상,,,,,0,,12618,성우약품,I,000,2026-05-02 22:04:33,경기도 여주시 여흥로4번길 5-6(하동),정상,0000,01,0318837877,255393.642887159    ,422199.63597911     ,경기도 여주시 하동 419-6 ,2022-07-08 13:45:15
5700000,570000001220140001,2014-12-08,,영업/정상,,,,,735.4,,12653,(주)테라케이,I,000,2026-05-02 22:04:33,경기도 여주시 웅골로 85 (점봉동),정상,0000,01,0318838838,256078.677960943    ,417787.929515677    ,,2016-03-16 13:35:02
5710000,571000001220240003,2024-11-12,,영업/정상,,,,,3843,,28182,주식회사 안진에스피,I,L00,2026-05-08 22:32:44,충청북도 청주시 서원구 남이면 남석로 151-20,정상,0000,01,0432687911,238046.933866826    ,341200.332477667    ,충청북도 청주시 서원구 남이면 척북리 107-6 ,2024-11-12 14:40:45
5710000,571000001220260001,2026-02-09,,영업/정상,,,,,0,,28649,주식회사 정진팜,I,L00,2026-05-08 22:32:44,"충청북도 청주시 서원구 예체로 91, 2층 (사창동)",정상,0000,01,0432603420,241831.577593903    ,348224.310034083    ,충청북도 청주시 서원구 사창동 316-37 ,2026-02-09 15:33:46
5710000,571000001220103001,2010-10-14,,폐업,2010-11-23,,,,44.75,,,펫타임동물약품,I,000,2026-05-08 22:32:43,충청북도 청주시 청원구 내수읍 충청대로 412,폐업,0002,03,0432128526,245611.516944631    ,354163.745602623    ,충청북도 청주시 청원구 내수읍 구성리 251-24 ,2010-11-23 13:30:15
5710000,571000001220160001,2016-03-03,,폐업,2023-03-21,,,2023-03-21,0,,28166,주식회사더팜스에이에이치씨,I,000,2026-05-08 22:32:43,"충청북도 청주시 흥덕구 오송읍 오송생명5로 283, 7층 706호 (미라클오피스)",폐업,0002,03,,229064.612012961    ,346909.659006728    ,충청북도 청주시 흥덕구 오송읍 만수리 854 ,2023-03-21 13:36:00
5710000,571000001220230002,2023-05-28,,폐업,2024-10-10,,,2024-10-10,72,,28180,대원동물약품,I,000,2026-05-08 22:32:44,"충청북도 청주시 서원구 남이면 청남로 1484-7, 1층",폐업,0002,03,,240586.05294785     ,341383.82192274     ,충청북도 청주시 서원구 남이면 수대리 165-34 ,2024-10-10 13:29:59
5710000,571000001220240002,2024-11-08,,폐업,2025-08-27,,,2025-08-27,743,,28131,성보펫케어 주식회사,I,L00,2026-05-08 22:32:44,충청북도 청주시 청원구 오창읍 가곡2길 46,폐업,0002,03,07048016933,240791.729685663    ,357940.164557178    ,충청북도 청주시 청원구 오창읍 가곡리 233-1 ,2025-08-27 15:32:33
5710000,571000001219900001,1990-11-06,,폐업,2008-11-19,,,,63.1,,,대한축산약품상사,I,000,2026-05-08 22:32:43,,폐업,0002,03,,243504.826207986    ,350506.75516378     ,충청북도 청주시 청원구 내덕동 294-1 ,2008-11-21 10:04:38
5710000,571000001219910001,1991-03-08,,폐업,2007-10-01,,,,42.25,,,상당가축약품,I,000,2026-05-08 22:32:43,,폐업,0002,03,0432535941,243760.065273096    ,347344.97932323     ,충청북도 청주시 상당구 석교동 440 ,2007-10-01 12:03:03
5710000,571000001219940001,1994-11-07,,폐업,2008-09-30,,,,0,,,신흥동물약품상사,I,000,2026-05-08 22:32:43,,폐업,0002,03,,244102.393153125    ,352233.756483926    ,충청북도 청주시 청원구 율량동 863 ,2008-10-02 15:38:39
5710000,571000001219990001,1999-02-27,,폐업,2007-04-26,,,,0,,,청원가축약품,I,000,2026-05-08 22:32:43,,폐업,0002,03,,245176.208856548    ,345109.26133417     ,충청북도 청주시 상당구 용암동 1786 ,2007-04-26 18:33:31
5710000,571000001220063001,2006-06-29,,폐업,2008-03-28,,,,647.12,,,(주) 유한양행,I,L00,2026-05-08 22:32:43,,폐업,0002,03,,,,충청북도 청주시 청원구 오창읍 양청리 807-1    ,2008-03-28 14:08:32
5710000,571000001219920001,1992-01-28,,영업/정상,,,,,0,,28711,혜인동물약품,I,000,2026-05-08 22:32:43,충청북도 청주시 상당구 청남로 2200 (석교동),정상,0000,01,0432574747,243882.06406976     ,347516.128562569    ,충청북도 청주시 상당구 석교동 135 ,2022-01-25 11:23:04
5710000,571000001219950001,1995-08-30,,영업/정상,,,,,85.8,,28479,대호가축약품상사,I,100,2026-05-08 22:32:43,충청북도 청주시 청원구 새터로 14 (내덕동),정상,0000,01,0432584796,243532.309590718    ,350532.372819958    ,충청북도 청주시 청원구 내덕동 293-8 ,2025-04-07 19:39:35
5710000,571000001220033001,2003-05-20,,영업/정상,,,,,201.45,,,(주)에이원,I,L00,2026-05-08 22:32:43,충청북도 청원군 부용면 부강금호로 229,정상,0000,01,,232555.47344247     ,334085.373159471    ,세종특별자치시 부강면 금호리 155-2 ,2012-05-16 10:57:37
5710000,571000001220033002,2003-10-28,,영업/정상,,,,,377.38,,28129,오창동물약품,I,000,2026-05-08 22:32:43,충청북도 청주시 청원구 오창읍 두릉유리로 1119,정상,0000,01,,240427.692959254    ,360070.720805948    ,충청북도 청주시 청원구 오창읍 장대리 344 ,2019-04-09 13:57:50
5710000,571000001220033003,2003-05-20,,영업/정상,,,,,932.76,,,(주)에이원,I,000,2026-05-08 22:32:43,,정상,0000,01,0432773372,232555.47344247     ,334085.373159471    ,세종특별자치시 부강면 금호리 155-2 ,2010-09-03 14:49:10
5710000,571000001220083001,2008-06-30,,영업/정상,,,,,124.82,,28120,(주)메디텍,I,L00,2026-05-08 22:32:43,"충청북도 청주시 청원구 오창읍 중심상업로 31-4, 409호 (엔젤오메가빌딩)",정상,0000,01,0432150250,238265.969673811    ,357040.902803751    ,충청북도 청주시 청원구 오창읍 양청리 792-5 ,2012-04-06 09:35:53
5710000,571000001220140001,2014-12-15,,영업/정상,,,,,408,,28151,(주)명성,I,000,2026-05-08 22:32:43,"충청북도 청주시 청원구 내수읍 은곡2길 48-21, 주식회사 명성",정상,0000,01,0432157589,247109.438102106    ,356770.732279155    ,충청북도 청주시 청원구 내수읍 은곡리 303-8 ,2024-10-24 09:37:12
5710000,571000001220140002,2014-12-19,,영업/정상,,,,,276.82,,28355,(주)옵티팜 동물약품,I,L00,2026-05-08 22:32:43,충청북도 청주시 흥덕구 신성로 171-1(신성동),정상,0000,01,0432497584,236395.570251263    ,350775.123391127    ,충청북도 청주시 흥덕구 오송읍 만수리 232-3 ,2021-12-22 13:53:23
5710000,571000001220180001,2018-09-18,,영업/정상,,,,,0,,28137,훈 바이오 주식회사,I,000,2026-05-08 22:32:43,충청북도 청주시 청원구 북이면 장양길 88-36,정상,0000,01,0432139971,247428.873901403    ,361607.251453275    ,충청북도 청주시 청원구 북이면 장양리 525 ,2021-08-26 17:52:58
5710000,571000001220210001,2021-06-11,,영업/정상,,,,,134.66,,28180,주식회사 팜코리아,I,L00,2026-05-08 22:32:43,"충청북도 청주시 서원구 남이면 청남로 1486-3, 1층",정상,0000,01,,240692.217970052    ,341527.199215166    ,충청북도 청주시 서원구 남이면 수대리 1-6 ,2022-05-16 19:50:59
5710000,571000001220210002,2021-10-20,,휴업,,2025-12-31,2055-12-31,,491.22,,28180,보광힐팜,I,000,2026-05-08 22:32:44,충청북도 청주시 서원구 남이면 청남로 1388-37,휴업,0001,02,,240418.184830897    ,340812.711035235    ,충청북도 청주시 서원구 남이면 수대리 220-8 ,2025-12-30 15:08:23
5710000,571000001220230001,2023-03-30,,영업/정상,,,,,274.44,,28332,주식회사 주성메디팜,I,000,2026-05-08 22:32:44,"충청북도 청주시 청원구 율천북로 167, 2층 (율량동)",정상,0000,01,0432230565,243648.811518209    ,351735.347706454    ,충청북도 청주시 청원구 율량동 999 ,2023-03-30 17:19:42
5710000,571000001220240001,2024-10-10,,영업/정상,,,,,72,,28180,주식회사 대원동물,I,L00,2026-05-12 22:32:31,충청북도 청주시 서원구 남이면 청남로 1484-7,정상,0000,01,,240586.05294785     ,341383.82192274     ,충청북도 청주시 서원구 남이면 수대리 165-34 ,2026-05-11 17:01:33
5780000,578000001220200001,2020-12-02,,영업/정상,,,,,165,,58600,지현가축약품,I,000,2026-07-01 11:19:54,"전남광주통합특별시 목포시 대양산단로 161, 좌측동 2동 (대양동)",정상,0000,01,,145382.318459191    ,145382.318459191    ,전남광주통합특별시 목포시 대양동 1187-2 ,2023-04-11 09:11:31
5780000,578000001219910001,1991-11-16,,폐업,2020-08-18,,,2020-08-18,0,,58706,국제 가축약품,I,000,2026-07-01 11:19:54,전남광주통합특별시 목포시 용당로 187 (용당동),폐업,0002,03,,144922.574340758    ,144922.574340758    ,전남광주통합특별시 목포시 용당동 1113-10 ,2020-08-18 17:05:12
5780000,578000001219960001,1996-05-20,,폐업,2013-05-10,,,,0,,,(유)삼보 가축약품,I,000,2026-07-01 11:19:54,전남광주통합특별시 목포시 하당로205번길 4-1 (상동),폐업,0002,03,,146796.165236228    ,146796.165236228    ,전남광주통합특별시 목포시 상동 810-1 ,2013-05-10 16:05:44
5780000,578000001220010001,2001-03-06,,폐업,2007-07-10,,,,42.96,,,고려가축수산,I,000,2026-07-01 11:19:54,전남광주통합특별시 목포시 해안로 231 (영해동1가),폐업,0002,03,,143808.478812376    ,143808.478812376    ,전남광주통합특별시 목포시 영해동1가 6-6 ,2007-07-10 18:55:04
5780000,578000001220030001,2003-01-21,,폐업,2018-07-31,,,2018-07-31,32.16,,58643,21세기 동물약품,I,000,2026-07-01 11:19:54,전남광주통합특별시 목포시 영산로 503 (상동),폐업,0002,03,0612775877,146606.770015608    ,146606.770015608    ,전남광주통합특별시 목포시 상동 127-6 ,2018-07-31 16:42:41
5780000,578000001219900001,1990-08-25,,폐업,2009-10-08,,,,0,,,제일 가축약품,I,000,2026-07-01 11:19:54,전남광주통합특별시 목포시 동부로21번길 14 (용당동),폐업,0002,03,,144371.402881911    ,144371.402881911    ,전남광주통합특별시 목포시 용당동 1049-32 ,2009-10-09 14:51:53
5785000,578500001220020001,2002-12-11,,폐업,2003-06-10,,,,62.05,,,제일제당,I,000,2026-07-01 11:37:07,전남광주통합특별시 여수시 돌산읍 남외길 13-7,폐업,0002,03,,266134.437182296    ,266134.437182296    ,전남광주통합특별시 여수시 돌산읍 군내리 555-6 ,2003-07-18 17:49:15
5785000,578500001220020002,2002-12-11,,폐업,2006-04-25,,,,63,,,여천,I,L00,2026-07-01 11:37:07,전남광주통합특별시 여수시 광무1길 32-11 (광무동),폐업,0002,03,,266594.102112071    ,266594.102112071    ,전남광주통합특별시 여수시 광무동 77-29 ,2006-04-25 17:51:51
5785000,578500001220020003,2002-12-11,,영업/정상,,,,,108,,59755,한일,I,L00,2026-07-01 11:37:07,전남광주통합특별시 여수시 신월로 805 (서교동),정상,0000,01,,266464.710784056    ,266464.710784056    ,전남광주통합특별시 여수시 서교동 702 ,2023-04-07 10:13:15
5785000,578500001220050001,2005-01-21,,폐업,2013-02-12,,,,97.1,,59603,(주)드림라임,I,L00,2026-07-01 11:37:07,전남광주통합특별시 여수시 율촌면 소뎅이길 117-12,폐업,0002,03,,247981.422067836    ,247981.422067836    ,전남광주통합특별시 여수시 율촌면 봉전리 816-2 ,2013-02-12 17:43:14
5785000,578500001220220001,2022-03-29,,폐업,2023-08-04,,,2023-08-04,0,,59727,주식회사 남부지오영,I,L00,2026-07-01 11:37:07,전남광주통합특별시 여수시 연등8길 47-2(연등동),폐업,0002,03,0616423131,266327.929005267    ,266327.929005267    ,전남광주통합특별시 여수시 연등동 725-2 ,2023-08-04 10:56:54
5790000,579000001220050001,2005-04-22,,폐업,2006-01-11,,,,1352.3,,,(주)삼성드럭의약품,I,000,2026-07-01 11:46:00,,폐업,0002,03,0617452515,244193.150767675    ,244193.150767675    ,전남광주통합특별시 순천시 장천동 140 ,2006-01-11 17:36:31
5790000,579000001220010001,2001-03-10,,영업/정상,,,,,0,,,전남가축약품,I,000,2026-07-01 11:46:00,,정상,0000,01,0617421635,244600.036362229    ,244600.036362229    ,전남광주통합특별시 순천시 장천동 22-10 ,2011-03-29 09:10:19
5790000,579000001220000002,2000-06-12,,폐업,2004-12-31,,,,0,,57959,순흥종합동물약품,I,000,2026-07-01 11:46:00,전남광주통합특별시 순천시 팔마로 26 (장천동),폐업,0002,03,0617429936,,,전남광주통합특별시 순천시 장천동 ,2014-07-01 11:29:55
5790000,579000001220000001,2000-07-04,,영업/정상,,,,,0,,57956,대한가축약품,I,000,2026-07-01 11:46:00,"전남광주통합특별시 순천시 이수로 37, 대한가축의약품 (장천동)",정상,0000,01,0617442530,,,전남광주통합특별시 순천시 해룡면 상삼리 15-5 대한가축의약품 ,2020-07-28 11:25:56
5790000,579000001219920001,1992-02-26,,영업/정상,,,,,0,,,금호가축약품,I,000,2026-07-01 11:46:00,,정상,0000,01,0617429936,,,전남광주통합특별시 순천시 풍덕동 1263-12 ,2013-07-24 14:01:38
5795000,579500001220020002,2002-12-02,,폐업,2004-06-02,,,,0,,,상록수가축약품,I,000,2026-07-01 12:13:47,전남광주통합특별시 나주시 금천면 금영로 958,폐업,0002,03,,177496.984144288    ,177496.984144288    ,전남광주통합특별시 나주시 금천면 오강리 241-3 ,2004-06-02 10:02:26
5795000,579500001220020001,2002-04-24,,폐업,2016-12-19,,,2016-12-19,119.8,,,코리아동물약품,I,000,2026-07-01 12:13:47,전남광주통합특별시 나주시 풍물시장2길 35-8 (이창동),폐업,0002,03,,173324.084519551    ,173324.084519551    ,전남광주통합특별시 나주시 이창동 741-7 ,2016-12-19 09:40:40
5795000,579500001220000002,2000-10-20,,폐업,2007-05-01,,,,0,,,(주)남도가축약품,I,000,2026-07-01 12:13:47,,폐업,0002,03,,,,전남광주통합특별시 나주시 이창동 193-6   ,2007-05-01 17:14:48
5795000,579500001220000001,2000-04-26,,영업/정상,,,,,0,,,(주)무등가축약품,I,000,2026-07-01 12:13:47,전남광주통합특별시 나주시 예향로 3798 (이창동),정상,0000,01,,173662.650964142    ,173662.650964142    ,전남광주통합특별시 나주시 이창동 185-4 ,2018-04-17 11:33:47
5795000,579500001219990001,1999-08-05,,폐업,2002-12-17,,,,0,,,태산가축약품,I,000,2026-07-01 12:13:47,전남광주통합특별시 나주시 남평읍 교원교촌길 4,폐업,0002,03,,184952.497928022    ,184952.497928022    ,전남광주통합특별시 나주시 남평읍 교원리 509 ,2006-12-20 08:59:16
5795000,579500001219970001,1997-03-20,,영업/정상,,,,,0,,,효진가축약품(주),I,000,2026-07-01 12:13:47,전남광주통합특별시 나주시 왕곡면 나주서부로 4,정상,0000,01,,172855.813763297    ,172855.813763297    ,전남광주통합특별시 나주시 왕곡면 장산리 394-1 ,2013-02-04 14:00:04
5795000,579500001220170001,2017-06-10,,영업/정상,,,,,0,,58316,(주)이레가축약품,I,L00,2026-07-01 12:13:47,전남광주통합특별시 나주시 세지면 신동길 13,정상,0000,01,,173151.602650584    ,173151.602650584    ,전남광주통합특별시 나주시 세지면 송제리 802-30 ,2021-07-15 10:42:59
5795000,579500001219940001,1994-12-28,,휴업,,2022-06-02,2025-06-01,,0,,,신정가축약품,I,000,2026-07-01 12:13:47,전남광주통합특별시 나주시 남고문로 124 (죽림동),휴업,0001,02,,174757.261804423    ,174757.261804423    ,전남광주통합특별시 나주시 죽림동 138-44 ,2022-06-02 17:33:40
5795000,579500001219930001,1993-02-04,,폐업,2013-07-16,,,,0,,,삼양가축약품,I,000,2026-07-01 12:13:47,전남광주통합특별시 나주시 나주천3길 33-1 (중앙동),폐업,0002,03,,174570.622853155    ,174570.622853155    ,전남광주통합특별시 나주시 중앙동 98-1 ,2013-07-16 14:09:46
5795000,579500001220060001,2006-04-25,,영업/정상,,,,,96.9,,58272,유한회사 삼성가축약품,I,L00,2026-07-01 12:13:47,전남광주통합특별시 나주시 금영로 14-1 (이창동),정상,0000,01,0613338941,,,전남광주통합특별시 나주시 이창동 ,2018-11-29 16:45:27
5795000,579500001220120001,2012-01-13,,휴업,,2013-02-28,,,0,,58227,전일에프엠 (주)전남지점,I,000,2026-07-01 12:13:47,전남광주통합특별시 나주시 남평읍 남평2로 7,휴업,0001,02,0613311331,185586.732548528    ,185586.732548528    ,전남광주통합특별시 나주시 남평읍 대교리 182 ,2013-02-27 17:07:55
5795000,579500001220160001,2016-12-19,,영업/정상,,,,,,,58274,코리아동물약품,I,000,2026-07-01 12:13:47,"전남광주통합특별시 나주시 풍물시장2길 35-8 (이창동, 동물코리아약품)",정상,0000,01,0613349595,173324.084519551    ,173324.084519551    ,전남광주통합특별시 나주시 이창동 741-7 ,2016-12-19 09:53:55
5795000,579500001220210001,2021-04-29,,영업/정상,,,,,289.6,,58323,천지가축약품,I,000,2026-07-01 12:13:47,"전남광주통합특별시 나주시 정보화길 38, 천지가축약품 (빛가람동)",정상,0000,01,,181513.049101008    ,181513.049101008    ,전남광주통합특별시 나주시 빛가람동 266-3 ,2021-04-29 16:59:16
5795000,579500001219950001,1995-07-21,,영업/정상,,,,,0,,,(합)선경동물약품,I,000,2026-07-01 12:13:47,전남광주통합특별시 나주시 예향로 3778-1 (이창동),정상,0000,01,,,,전남광주통합특별시 나주시 이창동 ,2025-04-14 14:29:22
5805000,580500001219990001,1999-07-09,,폐업,2008-12-29,,,,88.32,,,신일수산약품,I,000,2026-07-01 10:31:12,전남광주통합특별시 동구 구성로 234 (계림동),폐업,0002,03,,192369.021308833    ,192369.021308833    ,전남광주통합특별시 동구 계림동 471-29 ,2008-12-29 09:53:45
5805000,580500001219930001,1993-05-18,,폐업,2003-08-12,,,,34.5,,,일성가축약품,I,000,2026-07-01 10:31:12,,폐업,0002,03,,,,전남광주통합특별시 동구 궁동 61-2    ,2003-08-12 09:30:28
5805000,580500001219840001,1984-03-22,,폐업,2009-07-14,,,,0,,,우양동물약품,I,000,2026-07-01 10:31:12,,폐업,0002,03,,,,전남광주통합특별시 동구 대인동 25-5 ,2009-07-14 10:49:10
5805000,580500001219810001,1981-05-20,,폐업,2018-12-17,,,2018-12-17,4252.97,,,백제약품광주지점,I,L00,2026-07-01 10:31:12,전남광주통합특별시 동구 제봉로 200 (대인동),폐업,0002,03,,192254.685112663    ,192254.685112663    ,전남광주통합특별시 동구 대인동 312-16 ,2018-12-18 09:10:37
5805000,580500001220180001,2018-12-19,,영업/정상,,,,,95.94,,61427,백제동물약품,I,000,2026-07-01 10:31:12,전남광주통합특별시 동구 제봉로 200 (대인동),정상,0000,01,0622229222,192254.685112663    ,192254.685112663    ,전남광주통합특별시 동구 대인동 312-16 ,2018-12-19 11:31:54
