개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,축산물가공업구분명,축산업무구분명,축산일련번호,최종수정시점
6460000,646000050220120003,2012-05-23,,폐업,2015-05-12,,,,0,,59243,에이엔팜,사료제조업(보조),I,000,2025-12-15 16:15:28,전라남도 강진군 강진읍 강진공단길 26,폐업,0002,03,0614335503,177639.279015914    ,126044.699990753    ,전라남도 강진군 강진읍 서성리 379번지 10호 ,,사료제조업,,2015-05-13 07:51:42
6460000,646000050220120004,2012-05-25,,폐업,2015-06-08,,,,,,57301,이륭농산,사료제조업(수입),I,000,2025-12-15 16:15:28,전라남도 담양군 금성면 금성산성길 161-26,폐업,0002,03,0613825545,202070.658096658    ,206772.982806394    ,전라남도 담양군 금성면 원율리 470번지 54호 ,,사료제조업,,2015-07-21 14:57:51
6460000,646000050220120006,2012-07-23,,폐업,2019-07-30,,,,0,,58153,유한회사 에코,사료제조업(보조),I,L00,2025-12-15 16:15:28,전라남도 화순군 능주면 능주농공길 26,폐업,0002,03,0613723536,196425.249856904    ,164872.341618574    ,전라남도 화순군 능주면 잠정리 7번지 4호 ,,사료제조업,,2019-07-30 08:15:26
6460000,646000050220120015,2012-12-06,,폐업,2014-12-31,,,,,,59336,농업회사법인 주)엘바이오텍(단미),사료제조업(단미),I,L00,2025-12-15 16:15:28,전라남도 장흥군 장흥읍 장흥대로 3037,폐업,0002,03,0618630506,189829.599287611    ,127364.499671156    ,전라남도 장흥군 장흥읍 덕제리 37번지 1호 ,,사료제조업,,2015-02-23 18:01:47
6460000,646000050220130005,2013-02-27,,폐업,2020-10-27,,,,0,,,주식회사 정농바이오,사료제조업(보조),I,000,2025-12-15 16:15:28,전라남도 곡성군 입면 입면로 437,폐업,0002,03,0613622014,216565.085978443    ,200492.24994009     ,전라남도 곡성군 입면 송전리 1050번지 1호 ,,사료제조업,,2020-10-27 16:37:33
6460000,646000050220130007,2013-03-04,,폐업,2017-03-07,,,,,,,태성수산,사료제조업(수입),I,000,2025-12-15 16:15:28,전라남도 나주시 산포면 내기1길 58-62,폐업,0002,03,,181074.303001379    ,171960.476777666    ,전라남도 나주시 산포면 내기리 922번지 30호 ,,사료제조업,,2017-03-28 16:43:16
6460000,646000050220130015,2013-05-14,,폐업,2013-05-31,,,,,,58281,이노스코,사료제조업(단미),I,000,2025-12-15 16:15:28,전라남도 나주시 다시면 신석길 62-11,폐업,0002,03,0613369269,165826.609341617    ,165919.136702126    ,전라남도 나주시 다시면 문동리 121번지 ,,사료제조업,,2015-06-17 10:34:26
6460000,646000050220130017,2013-05-30,,폐업,2015-07-09,,,,,,58103,농업회사법인 상상팜랜드(주),사료제조업(단미),I,L00,2025-12-15 16:15:28,전라남도 화순군 이서면 규봉로 984,폐업,0002,03,0613750380,204075.02756597     ,179818.024303843    ,전라남도 화순군 이서면 영평리 10번지 1호 ,,사료제조업,,2015-07-21 15:03:55
6460000,646000050220130023,2013-11-29,,폐업,2021-01-19,,,,0,,,(주)마이크로자임,사료제조업(보조),I,000,2025-12-15 16:15:28,전라남도 곡성군 옥과면 입면로 437,폐업,0002,03,,216565.085978443    ,200492.24994009     , ,,사료제조업,,2021-01-20 17:01:48
6460000,646000050220140003,2014-03-12,,폐업,2015-03-03,,,,0,,57910,(주)바이오리쏘스,사료제조업(보조),I,L00,2025-12-15 16:15:28,전라남도 순천시 주암면 주석로 276-11,폐업,0002,03,0617558720,222429.540155297    ,177777.719818063    ,전라남도 순천시 주암면 궁각리 484번지 3호 ,,사료제조업,,2015-03-03 09:01:00
6460000,646000050220140004,2014-03-26,,폐업,2023-02-15,,,,,,,에그리나,사료제조업(보조),I,000,2025-12-15 16:15:28,"전라남도 무안군 청계면 영산로 1666, 6호 (목포대학교창업지원단창업보육부내공장동)",폐업,0002,03,0612813379,148268.1126796      ,156781.273315176    ,전라남도 무안군 청계면 도림리 61번지 목포대학교창업지원단창업보육부내공장동 6호,,사료제조업,,2023-03-27 20:31:02
6460000,646000050220140008,2014-05-28,,폐업,2020-10-27,,,,0,,,주식회사 정농바이오,사료제조업(보조),I,000,2025-12-15 16:15:28,전라남도 곡성군 입면 입면로 437,폐업,0002,03,0613622014,216485.408377508    ,200390.415598928    ,전라남도 곡성군 입면 송전리 1417번지 16호 ,,사료제조업,,2020-10-27 16:38:07
6460000,646000050220150011,2015-05-27,,폐업,2018-03-21,,,,0,,,힐링파머스 주식회사,사료제조업(보조),I,000,2025-12-15 16:15:28,전라남도 순천시 주석로 276-11,폐업,0002,03,0617559495,222429.540155297    ,177777.719818063    ,전라남도 순천시 주암면 궁각리 484번지 3호 ,,사료제조업,,2018-03-21 17:41:29
6460000,646000050220150023,2015-08-24,,폐업,2022-02-14,,,,,,,(주)이코바이오,사료제조업(보조),I,000,2025-12-15 16:15:28,전라남도 나주시 청동길 150 (청동),폐업,0002,03,0629740783,175674.855443913    ,171894.334974815    ,전라남도 나주시 청동  36번지 5호 ,,사료제조업,,2022-02-14 19:40:02
6460000,646000050220080024,2008-11-06,,영업/정상,,,,,,526-852,58432,콤스영농조합법인,사료제조업(단미),I,L00,2025-12-15 16:15:28,전라남도 영암군 군서면 오산로 125,정상,0000,01,0613353232,168661.566173498    ,144300.49207354     ,전라남도 영암군 군서면 마산리산67번지 ,,사료제조업,,2015-01-14 13:52:59
6460000,646000050220080026,2008-12-18,,영업/정상,,,,,,520-873,58318,(주)코펙스,사료제조업(배합),I,L00,2025-12-15 16:15:28,전라남도 나주시 세지면 성산화동길 1-64,정상,0000,01,,177225.335318985    ,156146.338734514    ,전라남도 나주시 세지면 성산리 127번지 6호 ,,사료제조업,,2008-12-18 09:52:17
6460000,646000050220080027,2008-12-26,,영업/정상,,,,,0,,,영암축협섬유질사료공장,사료제조업(배합),I,000,2025-12-15 16:15:28,전라남도 영암군 군서면 왕인로 660,정상,0000,01,0614714689,167246.286846977    ,141138.437385531    ,전라남도 영암군 군서면 도갑리 787번지 2호 ,,사료제조업,,2023-12-05 14:31:38
6460000,646000050220090001,2009-02-02,,폐업,2026-02-25,,,,0,,,목포무안신안축산업협동조합TMF사료공장,사료제조업(배합),I,000,2026-02-27 21:00:50,전라남도 무안군 청계공단길 77,폐업,0002,03,0614529989,148369.610848158    ,160779.471021584    ,전라남도 무안군 청계면 청수리 559번지 2호 ,,사료제조업,,2026-02-26 16:24:35
6460000,646000050220090003,2009-03-27,,영업/정상,,,,,,540-200,57939,우리상사,사료제조업(수입),I,000,2025-12-15 16:15:28,전라남도 순천시 북문1길 4 (동외동),정상,0000,01,0617260620,244274.938070541    ,162407.558297978    ,전라남도 순천시 동외동  206번지 34호 ,,사료제조업,,2009-03-27 10:22:33
6460000,646000050220090004,2009-04-08,,영업/정상,,,,,0,,,사조동아원(주)함평공장,사료제조업(배합),I,000,2025-12-15 16:15:28,전라남도 함평군 함평읍 함영로 1685-18,정상,0000,01,0613247520,153430.300467309    ,179482.309277221    ,전라남도 함평군 함평읍 장년리 1346번지 2호 ,,사료제조업,,2025-04-17 16:44:23
6460000,646000050220090006,2009-04-09,,영업/정상,,,,,,526-812,58400,주)기영축산,사료제조업(단미),I,000,2025-12-15 16:15:28,전라남도 영암군 신북면 신동길 60,정상,0000,01,,173432.279227162    ,158058.695431583    ,전라남도 영암군 신북면 금수리 276번지 ,,사료제조업,,2015-07-27 11:12:51
6460000,646000050220090010,2009-06-22,,영업/정상,,,,,,519-801,58133,그린에코바이오(주),사료제조업(단미),I,L00,2025-12-15 16:15:28,전라남도 화순군 화순읍 서당길 73,정상,0000,01,,199516.871154789    ,170655.142420746    ,전라남도 화순군 화순읍 다지리 577번지 10호 ,,사료제조업,,2009-06-22 18:15:41
6460000,646000050220090011,2009-06-23,,영업/정상,,,,,0,519-801,58133,그린에코바이오(주),사료제조업(보조),I,L00,2025-12-15 16:15:28,전라남도 화순군 화순읍 서당길 73,정상,0000,01,0613747900,199516.871154789    ,170655.142420746    ,전라남도 화순군 화순읍 다지리 577번지 10호 ,,사료제조업,,2012-04-05 08:55:55
6460000,646000050220090013,2009-08-03,,영업/정상,,,,,,546-802,59458,삼영바이오식품,사료제조업(수입),I,000,2025-12-15 16:15:28,전라남도 보성군 보성읍 현충로 90,정상,0000,01,,207398.421704698    ,140953.828652343    ,전라남도 보성군 보성읍 보성리 891번지 1호 ,,사료제조업,,2009-08-03 17:17:47
6460000,646000050220090015,2009-10-15,,영업/정상,,,,,,537-801,59108,(주)정성식품,사료제조업(수입),I,000,2025-12-15 16:15:28,전라남도 완도군 완도읍 농공단지7길 36,정상,0000,01,,175819.060006153    ,93134.587881647     ,전라남도 완도군 완도읍 가용리 1091번지 ,,사료제조업,,2009-10-15 13:30:20
6460000,646000050220090017,2009-11-12,,영업/정상,,,,,0,,,유바이오텍(주),사료제조업(보조),I,L00,2025-12-15 16:15:28,전라남도 순천시 별량면 별량길 152,정상,0000,01,0617418485,241082.24760288     ,152513.226019434    ,전라남도 순천시 별량면 봉림리 638번지 ,,사료제조업,,2021-01-20 17:06:57
6460000,646000050220090018,2009-11-17,,영업/정상,,,,,,548-911,59549,고흥그린바이오텍(주),사료제조업(단미),I,000,2025-12-15 16:15:28,전라남도 고흥군 풍양면 풍남로 33-19,정상,0000,01,,223575.216510318    ,119893.442041544    ,전라남도 고흥군 풍양면 상림리 144번지 ,,사료제조업,,2009-11-17 14:00:22
6460000,646000050220090019,2009-11-17,,영업/정상,,,,,,548-882,59523,(주)청해광업,사료제조업(단미),I,000,2025-12-15 16:15:28,전라남도 고흥군 포두면 우주로 1280,정상,0000,01,0618352242,234333.507317973    ,116840.568699987    ,전라남도 고흥군 포두면 옥강리 989번지 ,,사료제조업,,2009-11-17 14:05:59
6460000,646000050220090021,2009-12-03,,영업/정상,,,,,0,,,해남군농업기술센터,사료제조업(보조),I,000,2025-12-15 16:15:28,전라남도 해남군 해남읍 땅끝대로 77-22,정상,0000,01,0615305553,162283.94679458     ,117887.014436504    ,전라남도 해남군 해남읍 용정리 26번지 ,,사료제조업,,2025-04-28 17:10:56
6460000,646000050220100001,2010-01-29,,영업/정상,,,,,,550-833,,구라피쉬,사료제조업(수입),I,000,2025-12-15 16:15:28,,정상,0000,01,,,,전라남도 여수시 돌산읍 우두리 646번지 55호 ,,사료제조업,,2010-01-29 17:55:46
6460000,646000050220100004,2010-02-10,,영업/정상,,,,,,545-010,57788,코코무역,사료제조업(수입),I,000,2025-12-15 16:15:28,전라남도 광양시 오류5길 69 (중동),정상,0000,01,,263595.512107911    ,160127.711419475    ,전라남도 광양시 중동  1634번지 8호 ,,사료제조업,,2010-02-10 16:29:02
6460000,646000050220100005,2010-02-19,,영업/정상,,,,,0,,59045,해남진도축협섬유질사료공장,사료제조업(배합),I,L00,2025-12-15 16:15:28,전라남도 해남군 해남읍 호교길 73-135,정상,0000,01,,,,전라남도 해남군 해남읍 복평리 1199번지 3호 ,,사료제조업,,2025-05-02 16:42:49
6460000,646000050220100006,2010-03-23,,영업/정상,,,,,,545-020,57772,모닝스타(주),사료제조업(수입),I,L00,2025-12-15 16:15:28,전라남도 광양시 항만7로 6 (도이동),정상,0000,01,0617944321,261775.430938944    ,157858.618519909    ,전라남도 광양시 도이동  815번지 ,,사료제조업,,2010-03-23 09:32:54
6460000,646000050220100007,2010-04-28,,영업/정상,,,,,0,,,함평축협섬유질배합사료공장,사료제조업(보조),I,000,2025-12-15 16:15:28,전라남도 함평군 함평읍 함영로 1685-14,정상,0000,01,,153510.983750785    ,179468.111476474    ,전라남도 함평군 함평읍 장년리 1346번지 3호 ,,사료제조업,,2020-03-06 14:10:51
6460000,646000050220100008,2010-05-13,,영업/정상,,,,,,527-822,59211,주)남도농산,사료제조업(수입),I,000,2025-12-15 16:15:28,전라남도 강진군 작천면 홍교로 173-12,정상,0000,01,,179447.880640087    ,136173.999567178    ,전라남도 강진군 작천면 삼열리 477번지 1호 ,,사료제조업,,2014-03-03 13:20:01
6460000,646000050220070003,2007-02-06,,영업/정상,,,,,0,,,(주)엔바이오텍,사료제조업(보조),I,000,2025-12-15 16:15:28,전라남도 순천시 주암면 주석로 276-19,정상,0000,01,0617518250,222508.356903672    ,177778.263670158    ,전라남도 순천시 주암면 궁각리 483번지 1호 ,,사료제조업,,2024-08-09 13:18:04
6460000,646000050220070004,2002-09-16,,영업/정상,,,,,0,,,(주)농협사료 전남지사,사료제조업(배합),I,000,2026-01-30 21:00:50,전라남도 나주시 문평면 다시로 40,정상,0000,01,0613391041,165785.491373578    ,169399.232101419    ,전라남도 나주시 문평면 옥당리 376번지 1호 ,,사료제조업,,2026-01-29 15:51:35
6460000,646000050220070005,2007-03-26,,영업/정상,,,,,0,,,일우영농조합법인,사료제조업(배합),I,000,2025-12-15 16:15:28,전라남도 나주시 동수농공단지길 138-14 (동수동),정상,0000,01,0613363650,170709.346903933    ,165468.783391318    ,전라남도 나주시 동수동  322번지 ,,사료제조업,,2015-11-30 19:30:08
6460000,646000050220070007,2007-04-23,,영업/정상,,,,,0,529-806,59336,녹향발효테크영농조합법인,사료제조업(보조),I,L00,2025-12-15 16:15:28,전라남도 장흥군 장흥읍 장흥대로 3037,정상,0000,01,0618630506,189829.599287611    ,127364.499671156    ,전라남도 장흥군 장흥읍 덕제리 37번지 1호 ,,사료제조업,,2015-01-30 16:56:32
6460000,646000050220070008,2007-06-04,,영업/정상,,,,,,548-851,59502,농업회사법인주)고흥사료,사료제조업(배합),I,L00,2025-12-15 16:15:28,전라남도 고흥군 동강면 죽암로 141,정상,0000,01,0618358688,231667.068316913    ,143570.215591307    ,전라남도 고흥군 동강면 노동리 93번지 ,,사료제조업,,2010-09-05 15:58:30
6460000,646000050220070009,2007-06-18,,영업/정상,,,,,0,526-852,,(주)삼정내츄럴,사료제조업(배합),I,000,2025-12-15 16:15:28,전라남도 영암군 군서면 군서공단로 49,정상,0000,01,,168313.867749078    ,142183.801920756    ,전라남도 영암군 군서면 월곡리 836번지 ,,사료제조업,,2024-02-23 17:05:57
6460000,646000050220070010,2007-08-07,,영업/정상,,,,,0,,,(주)코팩스,사료제조업(배합),I,000,2025-12-15 16:15:28,전라남도 나주시 세지면 성산화동길 1-64,정상,0000,01,0613338668,177225.335318985    ,156146.338734514    ,전라남도 나주시 세지면 성산리 127번지 6호 ,,사료제조업,,2023-07-26 14:59:36
6460000,646000050220070014,2007-10-30,,영업/정상,,,,,,529-861,59342,장흥한우섬유질배합사료영농조합법인,사료제조업(배합),I,000,2025-12-15 16:15:28,전라남도 장흥군 용산면 용안로 507,정상,0000,01,0618648000,196141.406684652    ,126757.764452864    ,전라남도 장흥군 용산면 계산리 5번지 1호 ,,사료제조업,,2014-02-21 17:18:28
6460000,646000050220080002,2008-02-29,,휴업,,2011-01-03,2011-01-03,,,526-812,58401,곤충세상,사료제조업(배합),I,000,2025-12-15 16:15:28,전라남도 영암군 신북면 간은정로 48,휴업,0001,02,,171975.713713676    ,154697.966207423    ,전라남도 영암군 신북면 월평리 31번지 6호 ,,사료제조업,,2011-11-24 13:18:02
6460000,646000050220080004,2008-03-11,,영업/정상,,,,,0,,,화순군농업기술센터,사료제조업(보조),I,000,2025-12-15 16:15:28,전라남도 화순군 능주면 학포로 2275,정상,0000,01,,195568.012833303    ,168585.252704456    , ,,사료제조업,,2021-07-21 11:34:03
6460000,646000050220080005,2002-06-28,,영업/정상,,,,,,,59621,우남수산,사료제조업(단미),I,000,2025-12-15 16:15:28,전라남도 여수시 망양로 435-13 (만흥동),정상,0000,01,0616519969,268443.236508202    ,143127.58353208     , ,,사료제조업,,2014-03-03 11:11:37
6460000,646000050220080008,2008-04-28,,영업/정상,,,,,,513-804,57051,영광축협발효사료공장,사료제조업(단미),I,L00,2025-12-15 16:15:28,전라남도 영광군 영광읍 영광로7길 17,정상,0000,01,,155816.809183708    ,195206.651566763    ,전라남도 영광군 영광읍 학정리 752번지 ,,사료제조업,,2008-04-28 17:16:14
6460000,646000050220080009,2008-05-16,,영업/정상,,,,,,,59108,세진종합시품,사료제조업(단미),I,000,2025-12-15 16:15:28,전라남도 완도군 완도읍 농공단지7길 14,정상,0000,01,,175687.927367792    ,93316.8974663964    , ,,사료제조업,,2015-01-13 13:34:40
6460000,646000050220080010,2008-06-04,,영업/정상,,,,,,537-801,59116,(주)승진,사료제조업(수입),I,L00,2025-12-15 16:15:28,전라남도 완도군 완도읍 장보고대로 161-7,정상,0000,01,,176538.759131957    ,91459.0871092523    ,전라남도 완도군 완도읍 가용리 1040번지 19호 ,,사료제조업,,2012-05-03 09:40:10
6460000,646000050220080012,2008-07-10,,영업/정상,,,,,,520-883,58299,(주)크린테크,사료제조업(단미),I,L00,2025-12-15 16:15:28,전라남도 나주시 왕곡면 화정로 12,정상,0000,01,,167613.503086021    ,161986.168803327    ,전라남도 나주시 왕곡면 신포리 271번지 2호 ,,사료제조업,,2014-03-03 11:19:51
6460000,646000050220260005,2026-04-20,,영업/정상,,,,,,,58517,우리축산영농조합법인,사료제조업(배합),I,000,2026-04-21 21:00:53,전라남도 무안군 무안읍 창포로 467-4,정상,0000,01,,148064.25556961     ,164823.974858524    ,전라남도 무안군 무안읍 신학리 1173번지 0호 ,,사료제조업,,2026-04-20 13:22:07
6460000,646000050220110015,2011-07-06,,폐업,,,,,0,,58825,어업회사법인 신안우럭(주),사료제조업(배합),I,000,2026-02-04 21:00:50,"전라남도 신안군 압해읍 두지숭의길 161, 어업법인신안우럭주식회사",폐업,0002,03,,140837.48729188     ,151665.852507657    ,전라남도 신안군 압해읍 분매리 704번지 0호 어업법인신안우럭주식회사 ,,사료제조업,,2026-02-03 17:44:31
6460000,646000050220140001,2014-02-24,,폐업,2015-12-14,,,,,,,(주)가이아,사료제조업(단미),I,000,2025-12-15 16:15:28,전라남도 곡성군 겸면 곡순로 1672,폐업,0002,03,0613637781,217302.869995393    ,194441.52227864     , ,,사료제조업,,2015-12-22 14:02:48
6460000,646000050220010006,2001-06-28,,폐업,2020-04-29,,,,0,540-843,57910,(주)바이오리쏘스,사료제조업(보조),I,000,2025-12-15 16:15:28,전라남도 순천시 주암면 주석로 276-11,폐업,0002,03,0617558722,222429.540155297    ,177777.719818063    ,전라남도 순천시 주암면 궁각리 484번지 3호 ,,사료제조업,,2020-04-29 17:02:41
6460000,646000050220020001,2002-03-11,,폐업,2011-01-03,,,,,556-905,,(주)삼능사료,사료제조업(배합),I,000,2025-12-15 16:15:28,,폐업,0002,03,0616445636,,,전라남도 여수시 돌산읍 서덕리 1186-9 ,,사료제조업,,2011-11-21 14:48:39
6460000,646000050220020002,2002-02-19,,폐업,2011-01-03,,,,,540-852,,디오뱅크,사료제조업(보조),I,000,2025-12-15 16:15:28,,폐업,0002,03,0617246681,,,전라남도 순천시 해룡면 상내리 314-1번지 ,,사료제조업,,2011-11-21 14:55:01
6460000,646000050220040001,2004-04-14,,폐업,2011-01-03,,,,,517-831,,경성식품(주),사료제조업(배합),I,000,2025-12-15 16:15:28,,폐업,0002,03,0613811937,,,전라남도 담양군 월산면 월산리 493-24 ,,사료제조업,,2011-11-21 15:03:16
6460000,646000050220040002,2004-05-12,,폐업,2011-01-03,,,,,516-931,,환경사료,사료제조업(보조),I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,전라남도 곡성군 겸면 마전리 647-2번지 ,,사료제조업,,2011-11-21 15:09:51
6460000,646000050220040003,2004-06-23,,폐업,2013-09-02,,,,,520-330,58277,영산강살리기 친환경영농조합법인,사료제조업(보조),I,000,2025-12-15 16:15:28,"전라남도 나주시 동수농공단지길 137-24 (동수동,농공단지)",폐업,0002,03,0613362311,170485.869623619    ,165121.305604051    ,전라남도 나주시 동수동  331번지 농공단지 ,,사료제조업,,2013-09-02 17:31:22
6460000,646000050219710001,1971-01-21,,폐업,2012-03-01,,,,,530-807,,한국제분(주),사료제조업(단미),I,L00,2025-12-15 16:15:28,,폐업,0002,03,0612411770,,,전라남도 목포시 산정동  158번지 ,,사료제조업,,2012-03-21 16:56:41
6460000,646000050219910001,1991-04-08,,폐업,2014-02-19,,,,,,59621,우남수산,사료제조업(배합),I,000,2025-12-15 16:15:28,전라남도 여수시 망양로 435-13 (만흥동),폐업,0002,03,0616519962,268443.236508202    ,143127.58353208     , ,,사료제조업,,2015-01-14 13:15:00
6460000,646000050219960002,1996-03-29,,폐업,2018-05-14,,,,0,530-830,58615,(주)이지팜스,사료제조업(배합),I,L00,2025-12-15 16:15:28,전라남도 목포시 영산로609번길 30 (석현동),폐업,0002,03,0612820131,146749.443926991    ,147057.689574582    ,전라남도 목포시 석현동  816번지 10호 ,,사료제조업,,2018-05-16 13:32:28
6460000,646000050219960004,1996-07-01,,폐업,2010-09-03,,,,,530-370,,(주)바이오테크,사료제조업(배합),I,L00,2025-12-15 16:15:28,,폐업,0002,03,0612780963,,,전라남도 목포시 연산동  1236-5번지 ,,사료제조업,,2010-09-05 15:31:21
6460000,646000050220010003,2001-04-30,,폐업,2014-12-31,,,,,520-340,58277,태림인더스트리(주),사료제조업(보조),I,000,2025-12-15 16:15:28,전라남도 나주시 동수농공단지길 159-10 (오량동),폐업,0002,03,0613362588,170336.572610908    ,165338.586865522    ,전라남도 나주시 오량동  315번지 1호 ,,사료제조업,,2015-01-14 15:27:48
6460000,646000050220010005,2001-05-11,,폐업,2011-01-03,,,,,519-931,58103,비젼테크,사료제조업(보조),I,000,2025-12-15 16:15:28,전라남도 화순군 이서면 백아로 3034,폐업,0002,03,0613736511,207929.018950144    ,179186.740030976    ,전라남도 화순군 이서면 야사리 36번지 ,,사료제조업,,2011-11-21 14:39:54
6460000,646000050220060004,2006-02-13,,폐업,2011-01-03,,,,,520-330,58277,서울환경산업,사료제조업(배합),I,000,2025-12-15 16:15:28,전라남도 나주시 동수농공단지길 146 (동수동),폐업,0002,03,0613363001,170548.504943142    ,165381.395701803    ,전라남도 나주시 동수동  319번지 ,,사료제조업,,2011-11-21 17:53:34
6460000,646000050220060007,2006-07-20,,폐업,2014-12-31,2011-01-03,2011-01-03,,,526-843,,경안,사료제조업(보조),I,000,2025-12-15 16:15:28,,폐업,0002,03,0614710082,,,전라남도 영암군 시종면 내동리 1-4번지 ,,사료제조업,,2015-01-14 17:18:57
6460000,646000050220060008,2006-05-04,,폐업,2020-04-08,,,,,534-801,58520,무안양파한우영농조합법인,사료제조업(보조),I,L00,2025-12-15 16:15:28,전라남도 무안군 무안읍 고인돌길 48,폐업,0002,03,,150572.398545391    ,167035.412039831    ,전라남도 무안군 무안읍 고절리 956번지 3호 ,,사료제조업,,2020-04-08 15:42:18
6460000,646000050220060009,2006-03-03,,폐업,2008-04-02,,,,,520-714,,(주) 바이오프로텍,사료제조업(보조),I,L00,2025-12-15 16:15:28,,폐업,0002,03,,,,전라남도 나주시 대호동  동신대학교 ,,사료제조업,,2008-04-02 14:35:35
6460000,646000050220060010,2006-06-12,,폐업,2007-04-04,,,,,540-874,58033,s.바이오텍,사료제조업(단미),I,000,2025-12-15 16:15:28,전라남도 순천시 별량면 별량길 152,폐업,0002,03,,241082.24760288     ,152513.226019434    ,전라남도 순천시 별량면 봉림리 638번지 ,,사료제조업,,2012-04-20 13:48:34
6460000,646000050220060011,2006-07-21,,폐업,2015-06-26,,,,,546-912,59434,농업회사법인(주)디앤제이테크,사료제조업(단미),I,L00,2025-12-15 16:15:28,전라남도 보성군 조성면 득량만길 241,폐업,0002,03,0618539904,220173.285719657    ,141707.764408637    ,전라남도 보성군 조성면 동촌리 1839번지 5호 ,,사료제조업,,2015-07-21 15:00:35
6460000,646000050220070006,2007-04-23,,폐업,2014-12-31,,,,,517-843,,(주)뱀부택,사료제조업(보조),I,000,2025-12-15 16:15:28,,폐업,0002,03,0613838002,198789.78964713     ,197896.98864766     ,전라남도 담양군 무정면 오봉리 236번지 ,,사료제조업,,2015-01-14 16:29:17
6460000,646000050220070011,2007-09-07,,폐업,2011-09-02,,,,,520-330,,에이엠팜(주),사료제조업(보조),I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,전라남도 나주시 동수동 산15-1번지 ,,사료제조업,,2011-09-02 15:40:25
6460000,646000050220070015,2007-06-12,,폐업,2012-04-13,,,,,540-874,58033,"S, 바이오텍",사료제조업(보조),I,000,2025-12-15 16:15:28,전라남도 순천시 별량면 별량길 152,폐업,0002,03,,241082.24760288     ,152513.226019434    ,전라남도 순천시 별량면 봉림리 638번지 ,,사료제조업,,2012-04-20 13:51:05
6460000,646000050220070016,2007-06-12,,폐업,2011-04-20,,,,,540-874,58033,"S,바이오텍",사료제조업(단미),I,000,2025-12-15 16:15:28,전라남도 순천시 별량면 별량길 152,폐업,0002,03,0617423042,241082.24760288     ,152513.226019434    ,전라남도 순천시 별량면 봉림리 638번지 ,,사료제조업,,2012-04-20 13:55:01
6460000,646000050220080001,2008-01-11,,폐업,2021-06-11,,,,0,,,(주) 건농,사료제조업(보조),I,000,2025-12-15 16:15:28,전라남도 무안군 삼향읍 삼향공단길 56-25,폐업,0002,03,0612845972,146516.434611166    ,152083.264089228    ,전라남도 무안군 삼향읍 지산리 892번지 2호 ,,사료제조업,,2021-06-11 15:21:19
6460000,646000050220080003,2008-03-07,,폐업,2009-03-31,,,,,546-804,,엠바이오텍 영농조합법인,사료제조업(단미),I,L00,2025-12-15 16:15:28,,폐업,0002,03,,,,전라남도 보성군 보성읍 봉산리 353-1번지 ,,사료제조업,,2009-08-03 17:06:46
6460000,646000050220080006,2008-04-02,,폐업,2011-02-21,,,,,519-831,58155,비앤이테크(주),사료제조업(보조),I,000,2025-12-15 16:15:28,전라남도 화순군 도곡면 지석로 1201,폐업,0002,03,,193311.676096627    ,166540.691245816    ,전라남도 화순군 도곡면 대곡리 458번지 ,,사료제조업,,2012-01-30 11:30:28
6460000,646000050220080007,2008-04-17,,폐업,2014-12-31,,,,,527-853,59224,(주)남양사료,사료제조업(배합),I,000,2025-12-15 16:15:28,전라남도 강진군 군동면 진흥로 54,폐업,0002,03,,180455.592985401    ,127189.40043383     ,전라남도 강진군 군동면 호계리 831번지 ,,사료제조업,,2015-01-14 14:27:59
6460000,646000050220080011,2008-06-19,,폐업,2011-01-03,,,,,536-804,,유한회사 탑,사료제조업(보조),I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,전라남도 해남군 해남읍 내사리 554-1번지 ,,사료제조업,,2011-11-24 13:37:19
6460000,646000050220040004,2004-06-23,,폐업,2011-11-11,,,,,520-813,,바이오 헬릭스,사료제조업(보조),I,000,2025-12-15 16:15:28,,폐업,0002,03,0613351071,,,전라남도 나주시 노안면 금동리 44-1번지 ,,사료제조업,,2013-08-09 14:29:51
6460000,646000050220040006,2004-09-10,,폐업,2009-04-28,,,2008-04-03,,540-871,,(주)금봉석회,사료제조업(단미),I,L00,2025-12-15 16:15:28,전라남도 순천시 별량면 녹색로 112,폐업,0002,03,0617423544,235643.241315572    ,149506.838990743    ,전라남도 순천시 별량면 금치리 284번지 ,,사료제조업,,2009-05-26 15:26:35
6460000,646000050220040011,2004-03-10,,폐업,2011-01-03,,,,,555-260,59614,주)휴켐스,사료제조업(수입),I,L00,2025-12-15 16:15:28,전라남도 여수시 상암로 963 (월내동),폐업,0002,03,,267776.46060494     ,149901.024981679    ,전라남도 여수시 월내동  7번지 6호 ,,사료제조업,,2011-11-21 17:35:45
